train_loss,train_acc,val_loss,val_acc
0.4301357719324482,0.8154864709268854,0.27519049663789713,0.8830072880705792
0.156808993390759,0.9382076376895029,0.15192564634835232,0.9334484081319524
0.11037155787950742,0.9573498368835156,0.07202318707898282,0.9714230916762562
0.09023296573247408,0.9654576856649395,0.05118355482251276,0.9806290755657844
0.07496563498180261,0.9709748608712339,0.05949818572959365,0.9781357882623705
