train_loss,train_acc,val_loss,val_acc
0.25959270334397044,0.901890232201113,0.1706933895676848,0.9355581127733026
0.10200211702862254,0.9595567069660333,0.18057624162055086,0.9246260069044879
0.07915135657454471,0.9701113030128573,0.12501523156600708,0.9514767932489451
0.0641488437495255,0.9763481097677988,0.04164974454736411,0.9861910241657077
0.05621175637039404,0.9789387833429284,0.06516474748512935,0.9723820483314154
